#Drucktemperatur = 225
#Heizbetttemperatur = 60
#Materialmenge = 40
#Infill = 10
#Lagenhoehe = 0.2
#Wand = 2
#Nivellierung = 1
timestamp,power
2024-12-06 18:05:14.538966,11
2024-12-06 18:05:24.578366,586
2024-12-06 18:05:34.617311,917
2024-12-06 18:05:44.655754,906
2024-12-06 18:05:54.693197,467
2024-12-06 18:06:04.742019,106
2024-12-06 18:06:14.787470,93
2024-12-06 18:06:24.832506,152
2024-12-06 18:06:34.874616,74
2024-12-06 18:06:44.916201,147
2024-12-06 18:06:54.955001,66
2024-12-06 18:07:04.999393,123
2024-12-06 18:07:15.037112,119
2024-12-06 18:07:25.077890,111
2024-12-06 18:07:35.181951,126
2024-12-06 18:07:45.220335,120
2024-12-06 18:07:55.263658,124
2024-12-06 18:08:05.302877,132
2024-12-06 18:08:15.343456,114
2024-12-06 18:08:25.380770,108
2024-12-06 18:08:35.419461,114
2024-12-06 18:08:45.460812,111
2024-12-06 18:08:55.499710,135
2024-12-06 18:09:05.540312,113
2024-12-06 18:09:15.579911,112
2024-12-06 18:09:25.620302,106
2024-12-06 18:09:35.661726,127
2024-12-06 18:09:45.704979,107
2024-12-06 18:09:55.746863,126
2024-12-06 18:10:05.785666,64
2024-12-06 18:10:15.826928,126
2024-12-06 18:10:25.867470,108
2024-12-06 18:10:35.907701,104
2024-12-06 18:10:45.948250,68
2024-12-06 18:10:55.989459,116
2024-12-06 18:11:06.028313,108
2024-12-06 18:11:16.088755,115
2024-12-06 18:11:26.131714,61
2024-12-06 18:11:36.171909,128
2024-12-06 18:11:46.212373,120
2024-12-06 18:11:56.253233,140
2024-12-06 18:12:06.293825,72
2024-12-06 18:12:16.331126,116
2024-12-06 18:12:26.421981,84
2024-12-06 18:12:36.462039,87
2024-12-06 18:12:46.502917,52
2024-12-06 18:12:56.541804,76
2024-12-06 18:13:06.580801,53
2024-12-06 18:13:16.620592,87
2024-12-06 18:13:26.655209,53
2024-12-06 18:13:36.694168,75
2024-12-06 18:13:46.733199,53
2024-12-06 18:13:56.772071,85
2024-12-06 18:14:06.812202,53
2024-12-06 18:14:16.855204,74
2024-12-06 18:14:26.894942,55
2024-12-06 18:14:36.935007,82
2024-12-06 18:14:46.974142,74
2024-12-06 18:14:57.019830,72
2024-12-06 18:15:07.061135,76
2024-12-06 18:15:17.107307,74
2024-12-06 18:15:27.148391,86
2024-12-06 18:15:37.183416,67
2024-12-06 18:15:47.221732,73
2024-12-06 18:15:57.260163,83
2024-12-06 18:16:07.297566,75
2024-12-06 18:16:17.337207,59
2024-12-06 18:16:27.447260,84
2024-12-06 18:16:37.486506,83
2024-12-06 18:16:47.523631,75
2024-12-06 18:16:57.562948,66
2024-12-06 18:17:07.601423,74
2024-12-06 18:17:17.640773,52
2024-12-06 18:17:27.681722,73
2024-12-06 18:17:37.721692,67
2024-12-06 18:17:47.781756,76
2024-12-06 18:17:57.819598,58
2024-12-06 18:18:07.860954,76
2024-12-06 18:18:17.909187,68
2024-12-06 18:18:27.951131,76
2024-12-06 18:18:37.988944,50
2024-12-06 18:18:48.028576,65
2024-12-06 18:18:58.076135,67
2024-12-06 18:19:08.113888,77
2024-12-06 18:19:18.155753,54
2024-12-06 18:19:28.196291,75
2024-12-06 18:19:38.237751,64
2024-12-06 18:19:48.276287,74
2024-12-06 18:19:58.315642,48
2024-12-06 18:20:08.363486,73
2024-12-06 18:20:18.403852,54
2024-12-06 18:20:28.447120,66
2024-12-06 18:20:38.485122,47
2024-12-06 18:20:48.524139,64
2024-12-06 18:20:58.562967,52
