#Drucktemperatur = 240
#Heizbetttemperatur = 80
#Materialmenge = 37
#Infill = 10
#Lagenhoehe = 0.20
#Wand = 2
#Nivellierung = 1
timestamp,power
2025-01-03 20:22:21.849276,11
2025-01-03 20:22:31.888000,72
2025-01-03 20:22:41.925684,953
2025-01-03 20:22:51.966450,926
2025-01-03 20:23:02.007036,894
2025-01-03 20:23:12.046731,871
2025-01-03 20:23:22.088300,850
2025-01-03 20:23:32.130633,831
2025-01-03 20:23:42.173154,576
2025-01-03 20:23:52.209719,206
2025-01-03 20:24:02.250338,123
2025-01-03 20:24:12.289675,220
2025-01-03 20:24:22.329824,173
2025-01-03 20:24:32.389131,198
2025-01-03 20:24:42.436310,100
2025-01-03 20:24:52.476659,186
2025-01-03 20:25:02.514273,88
2025-01-03 20:25:12.553527,196
2025-01-03 20:25:22.594517,100
2025-01-03 20:25:32.634232,176
2025-01-03 20:25:42.674611,94
2025-01-03 20:25:52.716389,176
2025-01-03 20:26:02.755349,115
2025-01-03 20:26:12.794021,197
2025-01-03 20:26:22.845334,118
2025-01-03 20:26:32.881693,196
2025-01-03 20:26:42.927545,214
2025-01-03 20:26:52.964816,198
2025-01-03 20:27:03.007575,117
2025-01-03 20:27:13.046394,196
2025-01-03 20:27:23.084012,203
2025-01-03 20:27:33.122396,133
2025-01-03 20:27:43.156568,122
2025-01-03 20:27:53.194350,186
2025-01-03 20:28:03.234256,200
2025-01-03 20:28:13.270536,125
2025-01-03 20:28:23.313211,197
2025-01-03 20:28:33.413928,187
2025-01-03 20:28:43.452525,190
2025-01-03 20:28:53.494653,122
2025-01-03 20:29:03.533239,207
2025-01-03 20:29:13.591689,193
2025-01-03 20:29:23.631324,200
2025-01-03 20:29:33.673003,124
2025-01-03 20:29:43.716681,176
2025-01-03 20:29:53.762805,140
2025-01-03 20:30:03.803277,131
2025-01-03 20:30:13.865233,91
2025-01-03 20:30:23.905851,118
2025-01-03 20:30:33.943471,82
2025-01-03 20:30:43.981499,119
2025-01-03 20:30:54.019629,88
2025-01-03 20:31:04.059713,128
2025-01-03 20:31:14.099060,86
2025-01-03 20:31:24.137480,117
2025-01-03 20:31:34.173647,90
2025-01-03 20:31:44.211367,118
