#Drucktemperatur = 225
#Heizbetttemperatur = 60
#Materialmenge = 30
#Infill = 10
#Lagenhoehe = 0.2
#Wand = 2
#Nivellierung = 1
timestamp,power
2024-12-21 15:23:50.074184,11
2024-12-21 15:24:00.121702,924
2024-12-21 15:24:10.169470,896
2024-12-21 15:24:20.211049,869
2024-12-21 15:24:30.261119,551
2024-12-21 15:24:40.299862,86
2024-12-21 15:24:50.342030,159
2024-12-21 15:25:00.382287,137
2024-12-21 15:25:10.427382,148
2024-12-21 15:25:20.469142,82
2024-12-21 15:25:30.511825,134
2024-12-21 15:25:40.551268,106
2024-12-21 15:25:50.589146,132
2024-12-21 15:26:00.630328,62
2024-12-21 15:26:10.771265,107
2024-12-21 15:26:20.814937,122
2024-12-21 15:26:30.861432,121
2024-12-21 15:26:40.953563,73
2024-12-21 15:26:51.000862,128
2024-12-21 15:27:01.062490,146
2024-12-21 15:27:11.103069,132
2024-12-21 15:27:21.142202,71
2024-12-21 15:27:31.181468,126
2024-12-21 15:27:41.223630,136
2024-12-21 15:27:51.280141,133
2024-12-21 15:28:01.320224,70
2024-12-21 15:28:11.361767,128
2024-12-21 15:28:21.406579,147
2024-12-21 15:28:31.446816,112
2024-12-21 15:28:41.486214,78
2024-12-21 15:28:51.528044,121
2024-12-21 15:29:01.579137,105
2024-12-21 15:29:11.620729,66
2024-12-21 15:29:21.666297,73
2024-12-21 15:29:31.714029,62
2024-12-21 15:29:41.759614,74
2024-12-21 15:29:51.800429,65
2024-12-21 15:30:01.846183,73
2024-12-21 15:30:11.895062,63
2024-12-21 15:30:21.937556,72
2024-12-21 15:30:31.981519,64
2024-12-21 15:30:42.112574,89
2024-12-21 15:30:52.248164,91
2024-12-21 15:31:02.290419,142
2024-12-21 15:31:12.332557,129
2024-12-21 15:31:22.374584,167
2024-12-21 15:31:32.419719,112
2024-12-21 15:31:42.462434,160
2024-12-21 15:31:52.507020,109
2024-12-21 15:32:02.548878,163
2024-12-21 15:32:12.592564,103
2024-12-21 15:32:22.631537,162
2024-12-21 15:32:32.673436,98
2024-12-21 15:32:42.713711,152
2024-12-21 15:32:52.760511,104
2024-12-21 15:33:02.808828,158
2024-12-21 15:33:12.850182,103
2024-12-21 15:33:22.889122,151
2024-12-21 15:33:32.936047,161
2024-12-21 15:33:42.977953,148
2024-12-21 15:33:53.023588,105
2024-12-21 15:34:03.067411,147
2024-12-21 15:34:13.155659,151
2024-12-21 15:34:23.212809,117
2024-12-21 15:34:33.413848,103
2024-12-21 15:34:43.460178,154
2024-12-21 15:34:53.500550,152
2024-12-21 15:35:03.542463,117
2024-12-21 15:35:13.585541,151
2024-12-21 15:35:23.628411,146
2024-12-21 15:35:33.849431,142
2024-12-21 15:35:43.886685,117
2024-12-21 15:35:54.020598,151
2024-12-21 15:36:04.078636,103
2024-12-21 15:36:14.121242,153
2024-12-21 15:36:24.171017,116
2024-12-21 15:36:34.211321,142
2024-12-21 15:36:44.259953,103
2024-12-21 15:36:54.305035,144
2024-12-21 15:37:04.347188,114
2024-12-21 15:37:14.398012,138
2024-12-21 15:37:24.438784,96
2024-12-21 15:37:34.479419,141
2024-12-21 15:37:44.523106,107
2024-12-21 15:37:54.564738,141
2024-12-21 15:38:04.608719,99
2024-12-21 15:38:14.651106,134
2024-12-21 15:38:24.696176,112
2024-12-21 15:38:34.789142,139
2024-12-21 15:38:44.861674,98
2024-12-21 15:38:54.901854,140
2024-12-21 15:39:04.945745,150
2024-12-21 15:39:14.989440,138
2024-12-21 15:39:25.032988,102
2024-12-21 15:39:35.095821,133
2024-12-21 15:39:45.138675,150
2024-12-21 15:39:55.384779,108
2024-12-21 15:40:05.432193,101
2024-12-21 15:40:15.485558,134
2024-12-21 15:40:25.536513,130
2024-12-21 15:40:35.580176,106
2024-12-21 15:40:45.623203,102
2024-12-21 15:40:55.742757,124
2024-12-21 15:41:05.785433,140
2024-12-21 15:41:15.833518,100
2024-12-21 15:41:25.872401,147
2024-12-21 15:41:35.913652,133
2024-12-21 15:41:45.971647,130
2024-12-21 15:41:56.017333,100
2024-12-21 15:42:06.056468,149
2024-12-21 15:42:16.131358,96
2024-12-21 15:42:26.179015,131
2024-12-21 15:42:36.218705,102
2024-12-21 15:42:46.266739,139
2024-12-21 15:42:56.312948,105
2024-12-21 15:43:06.354863,139
2024-12-21 15:43:16.399058,102
2024-12-21 15:43:26.439862,139
2024-12-21 15:43:36.489191,100
2024-12-21 15:43:46.601532,127
2024-12-21 15:43:56.751460,110
2024-12-21 15:44:06.802669,129
2024-12-21 15:44:16.847391,108
2024-12-21 15:44:26.887880,129
2024-12-21 15:44:36.930893,109
2024-12-21 15:44:46.974117,132
2024-12-21 15:44:57.020734,101
2024-12-21 15:45:07.060075,123
2024-12-21 15:45:17.100123,103
2024-12-21 15:45:27.143165,123
2024-12-21 15:45:37.186193,142
2024-12-21 15:45:47.228696,131
2024-12-21 15:45:57.269471,130
2024-12-21 15:46:07.306992,120
2024-12-21 15:46:17.349622,132
2024-12-21 15:46:27.389434,92
2024-12-21 15:46:37.429414,140
2024-12-21 15:46:47.468711,129
2024-12-21 15:46:57.512572,129
2024-12-21 15:47:07.572064,96
2024-12-21 15:47:17.614727,129
2024-12-21 15:47:27.657290,122
2024-12-21 15:47:37.697340,139
2024-12-21 15:47:47.736894,85
2024-12-21 15:47:57.779574,129
2024-12-21 15:48:07.822738,121
2024-12-21 15:48:17.866697,129
2024-12-21 15:48:27.920073,87
2024-12-21 15:48:37.980763,130
2024-12-21 15:48:48.023845,120
2024-12-21 15:48:58.064698,140
2024-12-21 15:49:08.101065,89
2024-12-21 15:49:18.141831,128
2024-12-21 15:49:28.187284,103
2024-12-21 15:49:38.225761,129
2024-12-21 15:49:48.267645,88
2024-12-21 15:49:58.308591,136
2024-12-21 15:50:08.348356,114
2024-12-21 15:50:18.488073,118
2024-12-21 15:50:28.529107,83
2024-12-21 15:50:38.573252,128
2024-12-21 15:50:48.665966,103
2024-12-21 15:50:58.717341,114
2024-12-21 15:51:08.761607,126
2024-12-21 15:51:19.024764,126
2024-12-21 15:51:29.066055,119
2024-12-21 15:51:39.110165,113
2024-12-21 15:51:49.155502,139
2024-12-21 15:51:59.228248,113
2024-12-21 15:52:09.279664,109
2024-12-21 15:52:19.352229,113
2024-12-21 15:52:29.395127,131
