#Drucktemperatur = 225
#Heizbetttemperatur = 60
#Materialmenge = 174
#Infill = 10
#Lagenhoehe = 0.2
#Wand = 2
#Nivellierung = 1
timestamp,power
2024-12-29 13:53:48.615276,28
2024-12-29 13:53:58.660580,850
2024-12-29 13:54:08.699673,236
2024-12-29 13:54:18.743272,68
2024-12-29 13:54:28.783411,102
2024-12-29 13:54:38.821156,124
2024-12-29 13:54:48.872226,92
2024-12-29 13:54:58.918131,117
2024-12-29 13:55:08.962438,91
2024-12-29 13:55:19.002499,102
2024-12-29 13:55:29.040237,90
2024-12-29 13:55:39.077984,105
2024-12-29 13:55:49.120376,63
2024-12-29 13:55:59.159188,104
2024-12-29 13:56:09.196718,86
2024-12-29 13:56:19.237575,108
2024-12-29 13:56:29.273008,85
2024-12-29 13:56:39.310638,128
2024-12-29 13:56:49.351900,128
2024-12-29 13:56:59.397196,126
2024-12-29 13:57:09.435652,96
2024-12-29 13:57:19.473248,119
2024-12-29 13:57:29.513689,130
2024-12-29 13:57:39.552197,119
2024-12-29 13:57:49.593549,97
2024-12-29 13:57:59.634661,118
2024-12-29 13:58:09.673680,129
2024-12-29 13:58:19.716176,127
2024-12-29 13:58:29.774731,112
2024-12-29 13:58:39.849840,117
2024-12-29 13:58:49.890712,119
2024-12-29 13:58:59.958479,70
2024-12-29 13:59:10.000540,117
2024-12-29 13:59:20.042532,117
2024-12-29 13:59:30.079724,150
2024-12-29 13:59:40.121032,91
2024-12-29 13:59:50.158536,136
2024-12-29 14:00:00.193761,113
2024-12-29 14:00:10.231174,114
2024-12-29 14:00:20.269860,62
2024-12-29 14:00:30.313996,95
2024-12-29 14:00:40.372731,55
2024-12-29 14:00:50.410827,83
2024-12-29 14:01:00.450010,56
2024-12-29 14:01:10.489047,93
2024-12-29 14:01:20.530992,53
2024-12-29 14:01:30.571168,101
2024-12-29 14:01:40.610424,56
2024-12-29 14:01:50.647661,91
2024-12-29 14:02:00.686432,54
2024-12-29 14:02:10.726176,81
2024-12-29 14:02:20.765007,73
2024-12-29 14:02:30.803330,82
2024-12-29 14:02:40.845234,55
2024-12-29 14:02:50.882798,71
2024-12-29 14:03:00.942520,83
2024-12-29 14:03:11.073018,79
2024-12-29 14:03:21.110563,60
2024-12-29 14:03:31.156226,90
2024-12-29 14:03:41.194057,83
2024-12-29 14:03:51.234382,75
2024-12-29 14:04:01.272133,95
2024-12-29 14:04:11.310505,83
2024-12-29 14:04:21.356414,73
2024-12-29 14:04:31.396139,64
2024-12-29 14:04:41.440566,72
2024-12-29 14:04:51.484004,82
2024-12-29 14:05:01.519574,94
2024-12-29 14:05:11.557666,76
2024-12-29 14:05:21.600977,92
