#Drucktemperatur = 225
#Heizbetttemperatur = 60
#Materialmenge = 18
#Infill = 10
#Lagenhoehe = 0.12
#Wand = 3
#Nivellierung = 1
timestamp,power
2024-12-20 21:19:57.252434,22
2024-12-20 21:20:07.296892,891
2024-12-20 21:20:17.337777,503
2024-12-20 21:20:27.378716,86
2024-12-20 21:20:37.424364,100
2024-12-20 21:20:47.475407,133
2024-12-20 21:20:57.519849,80
2024-12-20 21:21:07.568866,132
2024-12-20 21:21:17.614003,81
2024-12-20 21:21:27.654460,121
2024-12-20 21:21:37.698896,73
2024-12-20 21:21:47.746360,107
2024-12-20 21:21:57.790597,122
2024-12-20 21:22:07.842985,120
2024-12-20 21:22:17.890440,90
2024-12-20 21:22:27.934348,117
2024-12-20 21:22:37.983932,122
2024-12-20 21:22:48.028713,104
2024-12-20 21:22:58.072661,96
2024-12-20 21:23:08.115597,124
2024-12-20 21:23:18.160195,122
2024-12-20 21:23:28.203858,92
2024-12-20 21:23:38.257729,92
2024-12-20 21:23:48.300773,129
2024-12-20 21:23:58.344632,135
2024-12-20 21:24:08.387980,90
2024-12-20 21:24:18.434414,102
2024-12-20 21:24:28.478888,116
2024-12-20 21:24:38.523760,133
2024-12-20 21:24:48.568540,88
2024-12-20 21:24:58.612158,132
2024-12-20 21:25:08.652968,106
2024-12-20 21:25:18.697715,133
2024-12-20 21:25:28.741338,86
2024-12-20 21:25:38.786582,112
2024-12-20 21:25:48.830344,82
2024-12-20 21:25:58.875806,125
2024-12-20 21:26:08.925385,111
2024-12-20 21:26:18.979930,121
2024-12-20 21:26:29.046564,85
2024-12-20 21:26:39.094859,138
2024-12-20 21:26:49.136001,82
2024-12-20 21:26:59.187688,106
2024-12-20 21:27:09.231346,62
2024-12-20 21:27:19.278242,95
2024-12-20 21:27:29.418992,69
2024-12-20 21:27:39.462034,74
2024-12-20 21:27:49.505407,64
2024-12-20 21:27:59.548771,74
2024-12-20 21:28:09.591898,78
2024-12-20 21:28:19.636549,90
2024-12-20 21:28:29.679826,112
2024-12-20 21:28:39.723293,155
2024-12-20 21:28:49.766810,167
2024-12-20 21:28:59.812288,162
2024-12-20 21:29:09.857810,185
2024-12-20 21:29:19.904025,147
2024-12-20 21:29:29.949211,150
2024-12-20 21:29:40.005797,148
2024-12-20 21:29:50.048034,175
2024-12-20 21:30:00.092885,99
2024-12-20 21:30:10.141818,164
2024-12-20 21:30:20.184572,147
2024-12-20 21:30:30.233353,165
2024-12-20 21:30:40.276192,94
2024-12-20 21:30:50.321078,174
2024-12-20 21:31:00.363791,156
2024-12-20 21:31:10.408590,164
2024-12-20 21:31:20.453778,86
2024-12-20 21:31:30.495179,172
2024-12-20 21:31:40.537851,160
2024-12-20 21:31:50.584729,174
2024-12-20 21:32:00.630544,91
2024-12-20 21:32:10.673997,160
2024-12-20 21:32:20.753120,150
2024-12-20 21:32:30.795907,173
2024-12-20 21:32:40.836615,91
2024-12-20 21:32:50.883104,169
2024-12-20 21:33:00.927363,164
2024-12-20 21:33:10.971742,164
2024-12-20 21:33:21.018807,94
2024-12-20 21:33:31.062333,171
2024-12-20 21:33:41.110530,151
2024-12-20 21:33:51.152743,164
2024-12-20 21:34:01.198767,92
2024-12-20 21:34:11.240254,168
2024-12-20 21:34:21.281269,175
2024-12-20 21:34:31.324462,160
2024-12-20 21:34:41.366620,88
2024-12-20 21:34:51.409737,157
2024-12-20 21:35:01.464125,173
2024-12-20 21:35:11.507467,132
2024-12-20 21:35:21.551007,163
2024-12-20 21:35:31.594694,166
2024-12-20 21:35:41.637688,164
2024-12-20 21:35:51.681122,137
2024-12-20 21:36:01.722746,165
2024-12-20 21:36:11.763934,134
2024-12-20 21:36:21.806596,173
2024-12-20 21:36:31.846974,143
2024-12-20 21:36:41.891660,163
2024-12-20 21:36:51.932575,129
2024-12-20 21:37:01.977723,173
2024-12-20 21:37:12.028037,133
2024-12-20 21:37:22.069321,152
2024-12-20 21:37:32.109994,138
2024-12-20 21:37:42.152919,162
2024-12-20 21:37:52.205962,102
2024-12-20 21:38:02.249249,162
2024-12-20 21:38:12.295885,129
2024-12-20 21:38:22.343502,172
2024-12-20 21:38:32.387804,100
2024-12-20 21:38:42.430126,157
2024-12-20 21:38:52.475222,136
2024-12-20 21:39:02.518957,162
2024-12-20 21:39:12.560567,98
2024-12-20 21:39:22.604152,156
2024-12-20 21:39:32.653672,128
2024-12-20 21:39:42.699818,143
2024-12-20 21:39:52.743698,106
2024-12-20 21:40:02.788486,155
2024-12-20 21:40:12.829701,143
2024-12-20 21:40:22.875096,151
2024-12-20 21:40:32.918957,111
2024-12-20 21:40:42.961759,145
2024-12-20 21:40:53.005269,164
2024-12-20 21:41:03.048756,174
2024-12-20 21:41:13.090156,111
2024-12-20 21:41:23.136628,146
