#Drucktemperatur = 225
#Heizbetttemperatur = 60
#Materialmenge = 16
#Infill = 10
#Lagenhoehe = 0.2
#Wand = 2
#Nivellierung = 1
timestamp,power
2024-12-05 16:53:59.007215,11
2024-12-05 16:54:09.048091,66
2024-12-05 16:54:19.092543,474
2024-12-05 16:54:29.129779,891
2024-12-05 16:54:39.166208,866
2024-12-05 16:54:49.259977,286
2024-12-05 16:54:59.307043,110
2024-12-05 16:55:09.346758,126
2024-12-05 16:55:19.415984,143
2024-12-05 16:55:29.491497,128
2024-12-05 16:55:39.528591,108
2024-12-05 16:55:49.569106,106
2024-12-05 16:55:59.608373,113
2024-12-05 16:56:09.654409,120
2024-12-05 16:56:19.697064,80
2024-12-05 16:56:29.737293,128
2024-12-05 16:56:39.777795,131
2024-12-05 16:56:49.821017,121
2024-12-05 16:56:59.862157,84
2024-12-05 16:57:09.902169,139
2024-12-05 16:57:19.939979,78
2024-12-05 16:57:29.980936,140
2024-12-05 16:57:40.019916,75
2024-12-05 16:57:50.059794,147
2024-12-05 16:58:00.104766,76
2024-12-05 16:58:10.152905,139
2024-12-05 16:58:20.226653,76
2024-12-05 16:58:30.294008,138
2024-12-05 16:58:40.335888,118
2024-12-05 16:58:50.381121,130
2024-12-05 16:59:00.419970,121
2024-12-05 16:59:10.458663,127
2024-12-05 16:59:20.497234,131
2024-12-05 16:59:30.540211,128
2024-12-05 16:59:40.580197,124
2024-12-05 16:59:50.620703,115
2024-12-05 17:00:00.661122,116
2024-12-05 17:00:10.700658,128
2024-12-05 17:00:20.739321,148
2024-12-05 17:00:30.779545,119
2024-12-05 17:00:40.819951,136
2024-12-05 17:00:50.862243,114
2024-12-05 17:01:00.902169,102
2024-12-05 17:01:10.943133,85
2024-12-05 17:01:20.983036,93
2024-12-05 17:01:31.020439,52
2024-12-05 17:01:41.059609,92
2024-12-05 17:01:51.100061,84
2024-12-05 17:02:01.139946,93
2024-12-05 17:02:11.181305,56
2024-12-05 17:02:21.224197,84
2024-12-05 17:02:31.264986,76
2024-12-05 17:02:41.304586,84
2024-12-05 17:02:51.344470,58
2024-12-05 17:03:01.380818,85
2024-12-05 17:03:11.421603,84
2024-12-05 17:03:21.461717,96
2024-12-05 17:03:31.504457,56
2024-12-05 17:03:41.545131,74
2024-12-05 17:03:51.583340,68
2024-12-05 17:04:01.625689,65
2024-12-05 17:04:11.670863,53
2024-12-05 17:04:21.711106,73
2024-12-05 17:04:31.750154,58
2024-12-05 17:04:41.790080,94
2024-12-05 17:04:51.830528,62
2024-12-05 17:05:01.871670,83
