#Drucktemperatur = 225
#Heizbetttemperatur = 60
#Materialmenge = 414
#Infill = 10
#Lagenhoehe = 0.2
#Wand = 2
#Nivellierung = 1
timestamp,power
2024-12-23 12:07:26.134049,10
2024-12-23 12:07:36.261795,914
2024-12-23 12:07:46.304307,881
2024-12-23 12:07:56.347646,788
2024-12-23 12:08:06.391062,59
2024-12-23 12:08:16.431013,34
2024-12-23 12:08:26.474099,131
2024-12-23 12:08:36.516612,149
2024-12-23 12:08:46.559131,132
2024-12-23 12:08:56.604316,90
2024-12-23 12:09:06.681228,134
2024-12-23 12:09:16.721033,121
2024-12-23 12:09:26.760242,106
2024-12-23 12:09:36.806848,116
2024-12-23 12:09:46.848618,114
2024-12-23 12:09:56.887064,117
2024-12-23 12:10:06.932432,112
2024-12-23 12:10:16.971049,123
2024-12-23 12:10:27.012181,111
2024-12-23 12:10:37.056381,139
2024-12-23 12:10:47.097769,117
2024-12-23 12:10:57.139855,133
2024-12-23 12:11:07.182194,117
2024-12-23 12:11:17.223820,145
2024-12-23 12:11:27.740923,111
2024-12-23 12:11:37.783324,135
2024-12-23 12:11:47.832546,65
2024-12-23 12:11:57.996475,121
2024-12-23 12:12:08.041437,120
2024-12-23 12:12:18.082289,135
2024-12-23 12:12:28.129343,66
2024-12-23 12:12:38.168969,122
2024-12-23 12:12:48.221643,127
2024-12-23 12:12:58.308561,122
2024-12-23 12:13:08.350755,60
2024-12-23 12:13:18.395837,133
2024-12-23 12:13:28.434743,147
2024-12-23 12:13:38.471925,136
2024-12-23 12:13:48.508351,119
2024-12-23 12:13:58.628100,114
2024-12-23 12:14:08.672699,104
2024-12-23 12:14:18.714268,79
2024-12-23 12:14:28.757419,92
2024-12-23 12:14:38.807945,84
2024-12-23 12:14:48.869768,81
2024-12-23 12:14:58.939747,78
2024-12-23 12:15:08.987956,86
2024-12-23 12:15:19.028065,71
2024-12-23 12:15:29.071077,85
2024-12-23 12:15:39.110227,79
2024-12-23 12:15:49.150762,85
2024-12-23 12:15:59.193393,79
2024-12-23 12:16:09.235769,87
2024-12-23 12:16:19.277171,53
2024-12-23 12:16:29.316878,85
