#Drucktemperatur = 225
#Heizbetttemperatur = 60
#Materialmenge = 19
#Infill = 10
#Lagenhoehe = 0.2
#Wand = 2
#Nivellierung = 1
timestamp,power
2024-12-18 20:41:55.504628,11
2024-12-18 20:42:05.555164,938
2024-12-18 20:42:15.596933,962
2024-12-18 20:42:25.641295,900
2024-12-18 20:42:35.685742,209
2024-12-18 20:42:45.726807,122
2024-12-18 20:42:55.769699,100
2024-12-18 20:43:05.813464,155
2024-12-18 20:43:15.869800,72
2024-12-18 20:43:25.911558,149
2024-12-18 20:43:35.950421,76
2024-12-18 20:43:45.993294,116
2024-12-18 20:43:56.033507,64
2024-12-18 20:44:06.076776,120
2024-12-18 20:44:16.117390,70
2024-12-18 20:44:26.161354,122
2024-12-18 20:44:36.317033,124
2024-12-18 20:44:46.359988,122
2024-12-18 20:44:56.444851,136
2024-12-18 20:45:06.486721,141
2024-12-18 20:45:16.524968,147
2024-12-18 20:45:26.566418,139
2024-12-18 20:45:36.603247,123
2024-12-18 20:45:46.645072,110
2024-12-18 20:45:56.686647,133
2024-12-18 20:46:06.729679,131
2024-12-18 20:46:16.771622,136
2024-12-18 20:46:26.810808,106
2024-12-18 20:46:36.851803,124
2024-12-18 20:46:46.893800,104
2024-12-18 20:46:56.936834,129
2024-12-18 20:47:06.979054,105
2024-12-18 20:47:17.025413,124
2024-12-18 20:47:27.066957,66
2024-12-18 20:47:37.106595,119
2024-12-18 20:47:47.147769,104
2024-12-18 20:47:57.189194,114
2024-12-18 20:48:07.231947,68
2024-12-18 20:48:17.275017,149
2024-12-18 20:48:27.315390,109
2024-12-18 20:48:37.354949,121
2024-12-18 20:48:47.392919,66
2024-12-18 20:48:57.434122,85
2024-12-18 20:49:07.475310,74
2024-12-18 20:49:17.514835,84
2024-12-18 20:49:27.563659,53
2024-12-18 20:49:37.602644,72
2024-12-18 20:49:47.644164,66
2024-12-18 20:49:57.685337,63
2024-12-18 20:50:07.740978,49
2024-12-18 20:50:17.782158,81
2024-12-18 20:50:27.826013,78
2024-12-18 20:50:37.867816,162
2024-12-18 20:50:47.908535,106
2024-12-18 20:50:57.953201,156
2024-12-18 20:51:07.995328,101
2024-12-18 20:51:18.034610,148
2024-12-18 20:51:28.076022,98
2024-12-18 20:51:38.117716,158
2024-12-18 20:51:48.158927,155
2024-12-18 20:51:58.200025,147
2024-12-18 20:52:08.247615,154
