#Drucktemperatur = 225
#Heizbetttemperatur = 60
#Materialmenge = 84
#Infill = 10
#Lagenhoehe = 0.2
#Wand = 2
#Nivellierung = 1
timestamp,power
2024-12-20 16:07:19.410107,11
2024-12-20 16:07:29.500000,908
2024-12-20 16:07:39.546604,886
2024-12-20 16:07:49.589547,851
2024-12-20 16:07:59.628030,354
2024-12-20 16:08:09.686726,74
2024-12-20 16:08:19.731408,152
2024-12-20 16:08:29.780748,101
2024-12-20 16:08:39.825006,154
2024-12-20 16:08:49.878188,144
2024-12-20 16:08:59.919823,117
2024-12-20 16:09:09.966990,87
2024-12-20 16:09:20.007429,137
2024-12-20 16:09:30.046185,127
2024-12-20 16:09:40.089780,101
2024-12-20 16:09:50.135625,65
2024-12-20 16:10:00.207908,125
2024-12-20 16:10:10.252731,132
2024-12-20 16:10:20.303752,104
2024-12-20 16:10:30.345296,132
2024-12-20 16:10:40.389805,138
2024-12-20 16:10:50.433383,141
2024-12-20 16:11:00.487856,108
2024-12-20 16:11:10.530791,140
2024-12-20 16:11:20.586813,110
2024-12-20 16:11:30.632018,133
2024-12-20 16:11:40.678810,105
2024-12-20 16:11:50.720002,132
2024-12-20 16:12:00.765446,101
2024-12-20 16:12:10.910014,131
2024-12-20 16:12:20.953958,99
2024-12-20 16:12:30.997011,133
2024-12-20 16:12:41.041813,82
2024-12-20 16:12:51.086568,133
2024-12-20 16:13:01.128514,78
2024-12-20 16:13:11.171808,122
2024-12-20 16:13:21.224913,80
2024-12-20 16:13:31.268988,122
2024-12-20 16:13:41.311691,82
2024-12-20 16:13:51.354721,154
2024-12-20 16:14:01.421635,90
2024-12-20 16:14:11.465769,123
2024-12-20 16:14:21.530566,84
2024-12-20 16:14:31.587396,109
2024-12-20 16:14:41.742826,95
2024-12-20 16:14:51.792248,82
2024-12-20 16:15:01.844090,74
2024-12-20 16:15:11.888438,72
2024-12-20 16:15:21.933117,74
2024-12-20 16:15:31.977303,62
2024-12-20 16:15:42.021437,73
2024-12-20 16:15:52.067016,80
2024-12-20 16:16:02.110188,94
2024-12-20 16:16:12.153821,61
2024-12-20 16:16:22.197324,73
2024-12-20 16:16:32.242614,72
2024-12-20 16:16:42.289270,74
2024-12-20 16:16:52.332055,61
2024-12-20 16:17:02.429327,84
2024-12-20 16:17:12.475337,66
2024-12-20 16:17:22.516985,72
2024-12-20 16:17:32.565243,64
2024-12-20 16:17:42.608945,71
2024-12-20 16:17:52.654077,68
2024-12-20 16:18:02.699694,94
2024-12-20 16:18:12.745796,59
2024-12-20 16:18:22.790237,73
2024-12-20 16:18:32.831423,68
2024-12-20 16:18:42.878446,81
2024-12-20 16:18:52.923346,53
2024-12-20 16:19:02.965279,70
2024-12-20 16:19:13.006701,63
2024-12-20 16:19:23.065371,78
2024-12-20 16:19:33.108255,61
2024-12-20 16:19:43.150462,81
2024-12-20 16:19:53.194351,74
2024-12-20 16:20:03.240506,69
2024-12-20 16:20:13.283379,65
2024-12-20 16:20:23.328667,72
2024-12-20 16:20:33.376915,77
2024-12-20 16:20:43.416060,85
2024-12-20 16:20:53.460822,68
2024-12-20 16:21:03.506814,77
2024-12-20 16:21:13.548095,80
2024-12-20 16:21:23.589808,102
2024-12-20 16:21:33.635526,142
2024-12-20 16:21:43.680364,128
2024-12-20 16:21:53.726691,142
2024-12-20 16:22:03.774183,132
2024-12-20 16:22:13.825608,149
2024-12-20 16:22:23.869369,137
2024-12-20 16:22:33.932098,164
2024-12-20 16:22:43.973231,87
2024-12-20 16:22:54.019440,152
2024-12-20 16:23:04.069433,132
2024-12-20 16:23:14.110948,154
2024-12-20 16:23:24.152733,86
2024-12-20 16:23:34.220659,146
2024-12-20 16:23:44.270798,149
2024-12-20 16:23:54.317955,158
2024-12-20 16:24:04.361813,91
2024-12-20 16:24:14.417485,147
2024-12-20 16:24:24.462270,154
2024-12-20 16:24:34.503680,143
2024-12-20 16:24:44.544740,88
2024-12-20 16:24:54.590250,139
2024-12-20 16:25:04.639079,140
2024-12-20 16:25:14.681846,138
2024-12-20 16:25:24.725299,90
2024-12-20 16:25:34.823918,155
2024-12-20 16:25:44.868871,153
2024-12-20 16:25:54.910923,117
2024-12-20 16:26:04.966524,96
2024-12-20 16:26:15.010806,134
2024-12-20 16:26:25.058450,149
2024-12-20 16:26:35.102451,116
2024-12-20 16:26:45.147425,162
2024-12-20 16:26:55.189510,142
2024-12-20 16:27:05.232874,141
2024-12-20 16:27:15.275317,110
2024-12-20 16:27:25.330573,140
2024-12-20 16:27:35.374752,108
2024-12-20 16:27:45.417219,148
2024-12-20 16:27:55.537313,113
2024-12-20 16:28:05.578500,139
2024-12-20 16:28:15.619986,110
2024-12-20 16:28:25.665143,138
2024-12-20 16:28:35.708297,104
2024-12-20 16:28:45.752559,147
2024-12-20 16:28:55.795722,102
2024-12-20 16:29:05.837288,137
2024-12-20 16:29:15.882436,105
2024-12-20 16:29:25.923404,139
2024-12-20 16:29:35.978042,112
2024-12-20 16:29:46.022215,130
2024-12-20 16:29:56.073338,106
2024-12-20 16:30:06.116171,139
2024-12-20 16:30:16.159574,109
