#Drucktemperatur = 240
#Heizbetttemperatur = 80
#Materialmenge = 28
#Infill = 10
#Lagenhoehe = 0.2
#Wand = 2
#Nivellierung = 1
timestamp,power
2024-12-30 18:31:26.111088,22
2024-12-30 18:31:36.150896,857
2024-12-30 18:31:46.194704,834
2024-12-30 18:31:56.260111,415
2024-12-30 18:32:06.302594,52
2024-12-30 18:32:16.342184,137
2024-12-30 18:32:26.426080,829
2024-12-30 18:32:36.464675,813
2024-12-30 18:32:46.508285,165
2024-12-30 18:32:56.593034,155
2024-12-30 18:33:06.635016,139
2024-12-30 18:33:16.674607,172
2024-12-30 18:33:26.711449,113
2024-12-30 18:33:36.747873,176
2024-12-30 18:33:46.784537,116
2024-12-30 18:33:56.900193,149
2024-12-30 18:34:06.938833,103
2024-12-30 18:34:16.977067,142
2024-12-30 18:34:27.014370,108
2024-12-30 18:34:37.052363,144
2024-12-30 18:34:47.089680,106
2024-12-30 18:34:57.127308,146
2024-12-30 18:35:07.166337,113
2024-12-30 18:35:17.203827,181
2024-12-30 18:35:27.243857,123
2024-12-30 18:35:37.279262,159
2024-12-30 18:35:47.315892,107
2024-12-30 18:35:57.353654,159
2024-12-30 18:36:07.388815,124
2024-12-30 18:36:17.428304,160
2024-12-30 18:36:27.468329,107
2024-12-30 18:36:37.507040,163
2024-12-30 18:36:47.548789,115
2024-12-30 18:36:57.587344,153
2024-12-30 18:37:07.659313,164
2024-12-30 18:37:17.698677,152
2024-12-30 18:37:27.741165,110
2024-12-30 18:37:37.820279,152
2024-12-30 18:37:47.866556,166
2024-12-30 18:37:57.904716,152
2024-12-30 18:38:08.015551,116
2024-12-30 18:38:18.129984,147
2024-12-30 18:38:28.176570,164
2024-12-30 18:38:38.247721,106
2024-12-30 18:38:48.286936,186
2024-12-30 18:38:58.325464,146
2024-12-30 18:39:08.398573,177
2024-12-30 18:39:18.543825,104
2024-12-30 18:39:28.581779,120
2024-12-30 18:39:38.617611,81
2024-12-30 18:39:48.667779,100
2024-12-30 18:39:58.702429,78
2024-12-30 18:40:08.739731,110
2024-12-30 18:40:18.776078,82
2024-12-30 18:40:28.813447,99
2024-12-30 18:40:38.850139,77
2024-12-30 18:40:48.889969,108
2024-12-30 18:40:58.936114,81
2024-12-30 18:41:08.990019,110
