#Drucktemperatur = 240
#Heizbetttemperatur = 80
#Materialmenge = 13
#Infill = 10
#Lagenhoehe = 0.20
#Wand = 2
#Nivellierung = 1
timestamp,power
2025-01-01 10:40:41.706206,11
2025-01-01 10:40:51.751255,65
2025-01-01 10:41:01.794818,962
2025-01-01 10:41:11.856760,928
2025-01-01 10:41:22.000555,899
2025-01-01 10:41:32.041911,878
2025-01-01 10:41:42.074146,856
2025-01-01 10:41:52.115454,839
2025-01-01 10:42:02.152127,384
2025-01-01 10:42:12.188476,175
2025-01-01 10:42:22.225774,231
2025-01-01 10:42:32.263470,188
2025-01-01 10:42:42.300162,207
2025-01-01 10:42:52.343839,185
2025-01-01 10:43:02.381116,203
2025-01-01 10:43:12.419528,104
2025-01-01 10:43:22.456871,186
2025-01-01 10:43:32.485508,152
2025-01-01 10:43:42.525747,182
2025-01-01 10:43:52.564933,100
2025-01-01 10:44:02.601163,181
2025-01-01 10:44:12.632077,157
2025-01-01 10:44:22.671534,175
2025-01-01 10:44:32.743628,100
2025-01-01 10:44:42.806620,199
2025-01-01 10:44:52.839248,183
2025-01-01 10:45:02.889342,191
2025-01-01 10:45:12.928281,96
2025-01-01 10:45:22.963264,188
2025-01-01 10:45:32.998196,188
2025-01-01 10:45:43.032115,194
2025-01-01 10:45:53.071075,96
2025-01-01 10:46:03.110906,199
2025-01-01 10:46:13.153556,198
2025-01-01 10:46:23.188326,208
2025-01-01 10:46:33.225342,101
2025-01-01 10:46:43.263795,186
2025-01-01 10:46:53.392457,180
2025-01-01 10:47:03.445140,145
2025-01-01 10:47:13.516032,83
2025-01-01 10:47:23.558609,119
2025-01-01 10:47:33.601342,91
2025-01-01 10:47:43.639756,111
2025-01-01 10:47:53.684690,101
2025-01-01 10:48:03.720887,112
2025-01-01 10:48:13.752026,92
2025-01-01 10:48:23.792320,104
2025-01-01 10:48:33.834679,90
2025-01-01 10:48:43.870672,113
2025-01-01 10:48:53.908090,104
2025-01-01 10:49:03.945767,106
2025-01-01 10:49:13.982665,103
2025-01-01 10:49:24.021500,119
2025-01-01 10:49:34.067359,166
2025-01-01 10:49:44.102737,149
2025-01-01 10:49:54.141496,155
2025-01-01 10:50:04.176350,130
2025-01-01 10:50:14.213144,173
2025-01-01 10:50:24.251976,100
2025-01-01 10:50:34.289702,175
2025-01-01 10:50:44.325792,155
2025-01-01 10:50:54.362170,172
2025-01-01 10:51:04.403375,89
2025-01-01 10:51:14.441385,174
2025-01-01 10:51:24.480105,156
2025-01-01 10:51:34.517305,176
2025-01-01 10:51:44.555321,95
2025-01-01 10:51:54.593392,154
2025-01-01 10:52:04.631639,147
2025-01-01 10:52:14.668055,155
2025-01-01 10:52:24.711942,81
2025-01-01 10:52:34.748502,134
2025-01-01 10:52:44.790624,107
2025-01-01 10:52:54.833259,114
2025-01-01 10:53:04.874894,79
2025-01-01 10:53:14.942098,132
2025-01-01 10:53:24.981570,120
2025-01-01 10:53:35.035144,135
2025-01-01 10:53:45.074815,78
2025-01-01 10:53:55.111449,123
2025-01-01 10:54:05.149015,121
2025-01-01 10:54:15.191325,136
2025-01-01 10:54:25.231323,75
2025-01-01 10:54:35.268351,131
2025-01-01 10:54:45.306532,119
2025-01-01 10:54:55.343990,133
2025-01-01 10:55:05.383809,77
2025-01-01 10:55:15.443458,142
2025-01-01 10:55:25.481491,120
2025-01-01 10:55:35.525950,115
2025-01-01 10:55:45.565406,124
2025-01-01 10:55:55.602162,133
2025-01-01 10:56:05.639431,121
2025-01-01 10:56:15.677294,121
2025-01-01 10:56:25.719052,121
2025-01-01 10:56:35.761455,120
2025-01-01 10:56:45.802097,120
2025-01-01 10:56:55.840373,120
2025-01-01 10:57:05.882500,132
2025-01-01 10:57:15.919640,120
2025-01-01 10:57:25.960175,122
2025-01-01 10:57:35.997855,112
2025-01-01 10:57:46.038529,124
2025-01-01 10:57:56.077642,136
2025-01-01 10:58:06.118314,152
2025-01-01 10:58:16.163174,82
2025-01-01 10:58:26.212474,154
2025-01-01 10:58:36.252795,137
2025-01-01 10:58:46.290618,153
2025-01-01 10:58:56.329196,78
2025-01-01 10:59:06.372404,150
2025-01-01 10:59:16.411993,138
2025-01-01 10:59:26.448301,144
2025-01-01 10:59:36.482463,82
2025-01-01 10:59:46.516900,141
2025-01-01 10:59:56.556953,138
2025-01-01 11:00:06.591430,144
2025-01-01 11:00:16.630423,79
2025-01-01 11:00:26.670761,142
2025-01-01 11:00:36.711989,135
2025-01-01 11:00:46.751126,144
2025-01-01 11:00:56.789758,79
2025-01-01 11:01:06.826864,141
2025-01-01 11:01:16.868998,77
2025-01-01 11:01:26.908763,154
2025-01-01 11:01:36.945632,78
2025-01-01 11:01:46.982187,142
2025-01-01 11:01:57.028404,78
2025-01-01 11:02:07.065390,141
2025-01-01 11:02:17.112358,74
2025-01-01 11:02:27.163659,141
2025-01-01 11:02:37.228509,136
2025-01-01 11:02:47.265767,142
2025-01-01 11:02:57.303248,136
2025-01-01 11:03:07.341833,141
2025-01-01 11:03:17.380309,128
2025-01-01 11:03:27.414822,141
2025-01-01 11:03:37.452758,145
2025-01-01 11:03:47.493022,126
2025-01-01 11:03:57.533537,136
2025-01-01 11:04:07.573101,151
2025-01-01 11:04:17.610111,125
2025-01-01 11:04:27.664523,120
2025-01-01 11:04:37.702077,144
2025-01-01 11:04:47.743775,150
2025-01-01 11:04:57.787704,147
2025-01-01 11:05:07.842759,127
2025-01-01 11:05:17.881875,144
2025-01-01 11:05:27.919490,74
2025-01-01 11:05:37.956391,128
2025-01-01 11:05:47.993194,127
2025-01-01 11:05:58.029807,144
2025-01-01 11:06:08.067306,77
2025-01-01 11:06:18.126617,139
2025-01-01 11:06:28.168448,127
2025-01-01 11:06:38.225743,144
2025-01-01 11:06:48.296621,73
2025-01-01 11:06:58.333937,138
2025-01-01 11:07:08.370434,128
