#Drucktemperatur = 240
#Heizbetttemperatur = 80
#Materialmenge = 128
#Infill = 10
#Lagenhoehe = 0.15
#Wand = 2
#Nivellierung = 1
timestamp,power
2024-12-31 14:49:54.433336,22
2024-12-31 14:50:04.479049,912
2024-12-31 14:50:14.512735,880
2024-12-31 14:50:24.547844,860
2024-12-31 14:50:34.590793,840
2024-12-31 14:50:44.643185,181
2024-12-31 14:50:54.683189,165
2024-12-31 14:51:04.733963,130
2024-12-31 14:51:14.764234,177
2024-12-31 14:51:24.801347,120
2024-12-31 14:51:34.838894,177
2024-12-31 14:51:44.877278,112
2024-12-31 14:51:54.915269,151
2024-12-31 14:52:04.958436,118
2024-12-31 14:52:15.004411,154
2024-12-31 14:52:25.045752,104
2024-12-31 14:52:35.085774,164
2024-12-31 14:52:45.147194,111
2024-12-31 14:52:55.256119,154
2024-12-31 14:53:05.295505,144
2024-12-31 14:53:15.428818,172
2024-12-31 14:53:25.475333,135
2024-12-31 14:53:35.516053,159
2024-12-31 14:53:45.556399,175
2024-12-31 14:53:55.597113,161
2024-12-31 14:54:05.640126,138
2024-12-31 14:54:15.677613,163
2024-12-31 14:54:25.716783,170
2024-12-31 14:54:35.755595,129
2024-12-31 14:54:45.812226,147
2024-12-31 14:54:55.852295,165
2024-12-31 14:55:05.890351,174
2024-12-31 14:55:15.951476,94
2024-12-31 14:55:25.989825,100
2024-12-31 14:55:36.031299,116
2024-12-31 14:55:46.160519,113
2024-12-31 14:55:56.197962,81
2024-12-31 14:56:06.246612,113
2024-12-31 14:56:16.286718,116
2024-12-31 14:56:26.323651,103
2024-12-31 14:56:36.363525,76
2024-12-31 14:56:46.401684,120
2024-12-31 14:56:56.440041,106
2024-12-31 14:57:06.478405,113
2024-12-31 14:57:16.519982,81
2024-12-31 14:57:26.560016,102
2024-12-31 14:57:36.597890,79
2024-12-31 14:57:46.635302,111
2024-12-31 14:57:56.675569,77
2024-12-31 14:58:06.713038,111
2024-12-31 14:58:16.757533,79
2024-12-31 14:58:26.795646,110
2024-12-31 14:58:36.836867,75
2024-12-31 14:58:46.875629,109
2024-12-31 14:58:56.913821,85
