#Drucktemperatur = 225
#Heizbetttemperatur = 60
#Materialmenge = 305
#Infill = 15
#Lagenhoehe = 0.2
#Wand = 2
#Nivellierung = 1
timestamp,power
2024-12-24 06:02:35.071534,11
2024-12-24 06:02:45.116818,934
2024-12-24 06:02:55.158125,903
2024-12-24 06:03:05.198664,876
2024-12-24 06:03:15.326799,340
2024-12-24 06:03:25.367319,100
2024-12-24 06:03:35.406153,111
2024-12-24 06:03:45.448078,174
2024-12-24 06:03:55.487793,134
2024-12-24 06:04:05.531728,145
2024-12-24 06:04:15.573774,117
2024-12-24 06:04:25.612422,150
2024-12-24 06:04:35.651747,110
2024-12-24 06:04:45.694214,125
2024-12-24 06:04:55.734015,100
2024-12-24 06:05:05.773202,124
2024-12-24 06:05:15.813581,111
2024-12-24 06:05:25.857701,122
2024-12-24 06:05:35.917766,71
2024-12-24 06:05:45.962330,123
2024-12-24 06:05:56.001173,114
2024-12-24 06:06:06.044118,132
2024-12-24 06:06:16.084904,68
2024-12-24 06:06:26.128158,128
2024-12-24 06:06:36.169968,107
2024-12-24 06:06:46.209956,134
2024-12-24 06:06:56.250300,66
2024-12-24 06:07:06.292593,130
2024-12-24 06:07:16.331319,104
2024-12-24 06:07:26.373484,123
2024-12-24 06:07:36.414181,68
2024-12-24 06:07:46.452932,130
2024-12-24 06:07:56.492985,104
2024-12-24 06:08:06.533308,125
2024-12-24 06:08:16.577195,68
2024-12-24 06:08:26.623668,112
2024-12-24 06:08:36.665552,125
2024-12-24 06:08:46.704394,124
2024-12-24 06:08:56.743598,92
2024-12-24 06:09:06.789374,145
2024-12-24 06:09:16.831966,126
2024-12-24 06:09:26.871801,112
2024-12-24 06:09:36.915489,62
2024-12-24 06:09:46.956789,94
2024-12-24 06:09:56.999789,85
2024-12-24 06:10:07.043768,84
2024-12-24 06:10:17.083774,84
2024-12-24 06:10:27.126501,74
2024-12-24 06:10:37.167098,75
2024-12-24 06:10:47.315078,75
2024-12-24 06:10:57.355845,97
2024-12-24 06:11:07.399306,76
2024-12-24 06:11:17.438182,76
2024-12-24 06:11:27.497354,69
2024-12-24 06:11:37.539230,76
2024-12-24 06:11:47.579781,75
2024-12-24 06:11:57.630953,76
2024-12-24 06:12:07.672673,69
2024-12-24 06:12:17.716142,77
2024-12-24 06:12:27.787101,75
2024-12-24 06:12:37.825165,76
2024-12-24 06:12:47.866981,56
2024-12-24 06:12:57.906844,86
2024-12-24 06:13:07.946684,68
2024-12-24 06:13:17.985839,66
2024-12-24 06:13:28.029136,51
2024-12-24 06:13:38.072944,75
2024-12-24 06:13:48.112418,60
2024-12-24 06:13:58.152655,76
2024-12-24 06:14:08.225619,55
2024-12-24 06:14:18.266578,74
2024-12-24 06:14:28.306761,76
2024-12-24 06:14:38.352199,76
2024-12-24 06:14:48.395524,54
2024-12-24 06:14:58.436332,75
2024-12-24 06:15:08.475811,78
2024-12-24 06:15:18.530692,76
2024-12-24 06:15:28.569746,53
2024-12-24 06:15:38.613195,75
2024-12-24 06:15:48.653029,76
2024-12-24 06:15:58.696493,66
2024-12-24 06:16:08.738126,56
2024-12-24 06:16:18.782673,74
2024-12-24 06:16:28.824107,77
2024-12-24 06:16:38.887509,76
2024-12-24 06:16:48.926127,52
2024-12-24 06:16:58.964767,75
2024-12-24 06:17:09.004427,77
2024-12-24 06:17:19.046260,72
2024-12-24 06:17:29.086441,57
2024-12-24 06:17:39.141103,74
2024-12-24 06:17:49.189401,76
2024-12-24 06:17:59.234507,60
2024-12-24 06:18:09.295442,76
2024-12-24 06:18:19.334499,74
2024-12-24 06:18:29.373739,87
2024-12-24 06:18:39.487648,67
2024-12-24 06:18:49.533498,76
2024-12-24 06:18:59.574815,73
2024-12-24 06:19:09.611407,76
2024-12-24 06:19:19.650692,74
2024-12-24 06:19:29.692401,75
2024-12-24 06:19:39.753240,71
2024-12-24 06:19:49.795113,86
