#Drucktemperatur = 225
#Heizbetttemperatur = 60
#Materialmenge = 48
#Infill = 15
#Lagenhoehe = 0.2
#Wand = 2
#Nivellierung = 1
timestamp,power
2024-12-23 22:11:30.950410,22
2024-12-23 22:11:40.998692,878
2024-12-23 22:11:51.041527,664
2024-12-23 22:12:01.104104,93
2024-12-23 22:12:11.143133,87
2024-12-23 22:12:21.182621,145
2024-12-23 22:12:31.222950,110
2024-12-23 22:12:41.267619,136
2024-12-23 22:12:51.311145,63
2024-12-23 22:13:01.350633,119
2024-12-23 22:13:11.393064,86
2024-12-23 22:13:21.433634,110
2024-12-23 22:13:31.475346,72
2024-12-23 22:13:41.519729,117
2024-12-23 22:13:51.563092,108
2024-12-23 22:14:01.602648,111
2024-12-23 22:14:11.644350,68
2024-12-23 22:14:21.683669,118
2024-12-23 22:14:31.792012,113
2024-12-23 22:14:41.831279,130
2024-12-23 22:14:51.870959,64
2024-12-23 22:15:01.910019,121
2024-12-23 22:15:11.949810,67
2024-12-23 22:15:21.989199,123
2024-12-23 22:15:32.029674,62
2024-12-23 22:15:42.070536,119
2024-12-23 22:15:52.107309,62
2024-12-23 22:16:02.146595,120
2024-12-23 22:16:12.185581,64
2024-12-23 22:16:22.223763,119
2024-12-23 22:16:32.317732,120
2024-12-23 22:16:42.358331,110
2024-12-23 22:16:52.397184,64
2024-12-23 22:17:02.440625,110
2024-12-23 22:17:12.479228,113
2024-12-23 22:17:22.519329,152
2024-12-23 22:17:32.560518,117
2024-12-23 22:17:42.603951,126
2024-12-23 22:17:52.646113,115
2024-12-23 22:18:02.680345,84
2024-12-23 22:18:12.728150,104
2024-12-23 22:18:22.764772,78
2024-12-23 22:18:32.804387,84
2024-12-23 22:18:42.847695,77
2024-12-23 22:18:52.887766,94
2024-12-23 22:19:02.929998,76
2024-12-23 22:19:12.975254,74
2024-12-23 22:19:23.024279,52
2024-12-23 22:19:33.063439,73
2024-12-23 22:19:43.207502,76
2024-12-23 22:19:53.351348,84
2024-12-23 22:20:03.387250,56
2024-12-23 22:20:13.432983,104
2024-12-23 22:20:23.485588,77
